Igehely	Strong-szám	Görög szóalak	Morfológiai kód	Forrás
Péld 1:9	G4674	σω	A-DSM	LXX_WH
Péld 1:9	G5137	τραχηλω	N-DSM	LXX_WH
Péld 1:10	G5207	υιε	N-VSM	LXX_WH
Péld 1:10	G3165	μη	ADV	LXX_WH
Péld 1:10	G4771	σε	P-AS	LXX_WH
Péld 1:10	G4105	πλανησωσιν	V-AAS-3P	LXX_WH
Péld 1:10	G0435	ανδρες	N-NPM	LXX_WH
Péld 1:10	G0765	ασεβεις	A-NPM	LXX_WH
Péld 1:10	G3366	μηδε	CONJ	LXX_WH
Péld 1:10	G1014	βουληθης	V-APS-2S	LXX_WH
Péld 1:10	G1437	εαν	CONJ	LXX_WH
Péld 1:10	G3870	παρακαλεσωσι	V-AAS-3P	LXX_WH
Péld 1:10	G4771	σε	P-AS	LXX_WH
Péld 1:10	G3004	λεγοντες	V-PAPNP	LXX_WH
Péld 1:11	G2064	ελθε	V-PAD-2S	LXX_WH
Péld 1:11	G3326	μεθ	PREP	LXX_WH
Péld 1:11	G1473	ημων	P-GP	LXX_WH
Péld 1:11	G2841	κοινωνησον	V-AAD-2S	LXX_WH
Péld 1:11	G0129	αιματος	N-GSN	LXX_WH
Péld 1:11	G2928	κρυψωμεν	V-AAS-1P	LXX_WH
Péld 1:11	G1161	δε	PRT	LXX_WH
Péld 1:11	G1519	εις	PREP	LXX_WH
Péld 1:11	G1065	γην	N-ASF	LXX_WH
Péld 1:11	G0435	ανδρα	N-ASM	LXX_WH
Péld 1:11	G1342	δικαιον	A-ASM	LXX_WH
Péld 1:11	G0094	αδικως	ADV	LXX_WH
Péld 1:12	G2666	καταπιωμεν	V-AAS-1P	LXX_WH
Péld 1:12	G1161	δε	PRT	LXX_WH
Péld 1:12	G0846	αυτον	D-ASM	LXX_WH
Péld 1:12	G3746	ωσπερ	ADV	LXX_WH
Péld 1:12	G0086	αδης	N-NSM	LXX_WH
Péld 1:12	G2198	ζωντα	V-PAPAS	LXX_WH
Péld 1:12	G2532	και	CONJ	LXX_WH
Péld 1:12	G0142	αρωμεν	V-AAS-1P	LXX_WH
Péld 1:12	G0846	αυτου	D-GSM	LXX_WH
Péld 1:12	G3588	την	T-ASF	LXX_WH
Péld 1:12	G3420	μνημην	N-ASF	LXX_WH
Péld 1:12	G1537	εκ	PREP	LXX_WH
Péld 1:12	G1065	γης	N-GSF	LXX_WH
Péld 1:13	G3588	την	T-ASF	LXX_WH
Péld 1:13		κτησιν	N-ASF	ELTERO_SZOVEGALAP
Péld 1:13	G0846	αυτου	D-GSM	LXX_WH
Péld 1:13	G3588	την	T-ASF	LXX_WH
Péld 1:13	G4185	πολυτελη	A-ASF	LXX_WH
Péld 1:13	G2638	καταλαβωμεθα	V-AMS-1P	LXX_WH
Péld 1:13		πλησωμεν	V-AAS-1P	ELTERO_SZOVEGALAP
Péld 1:13	G1161	δε	PRT	LXX_WH
Péld 1:13	G3624	οικους	N-APM	LXX_WH
Péld 1:13	G2251	ημετερους	A-APM	LXX_WH
Péld 1:13	G4661	σκυλων	N-GPN	LXX_WH
Péld 1:14	G3588	τον	T-ASM	LXX_WH
Péld 1:14	G1161	δε	PRT	LXX_WH
Péld 1:14	G4674	σον	A-ASM	LXX_WH
Péld 1:14	G2819	κληρον	N-ASM	LXX_WH
Péld 1:14	G0906	βαλε	V-AAD-2S	LXX_WH
Péld 1:14	G1722	εν	PREP	LXX_WH
Péld 1:14	G1473	ημιν	P-DP	LXX_WH
Péld 1:14	G2839	κοινον	A-ASN	LXX_WH
Péld 1:14	G1161	δε	PRT	LXX_WH
Péld 1:14		βαλλαντιον	N-ASN	ELTERO_SZOVEGALAP
Péld 1:14	G2932	κτησωμεθα	V-AMS-1P	LXX_WH
Péld 1:14	G3956	παντες	A-NPM	LXX_WH
Péld 1:14	G2532	και	CONJ	LXX_WH
Péld 1:14		μαρσιππιον	N-ASN	ELTERO_SZOVEGALAP
Péld 1:14	G1519	εν	A-ASN	LXX_WH
Péld 1:14	G1096	γενηθητω	V-APD-3S	LXX_WH
Péld 1:14	G1473	ημιν	P-DP	LXX_WH
Péld 1:15	G3165	μη	ADV	LXX_WH
Péld 1:15	G4198	πορευθης	V-APS-2S	LXX_WH
Péld 1:15	G1722	εν	PREP	LXX_WH
Péld 1:15	G3598	οδω	N-DSM	LXX_WH
Péld 1:15	G3326	μετ	PREP	LXX_WH
Péld 1:15	G0846	αυτων	D-GPM	LXX_WH
Péld 1:15	G1578	εκκλινον	V-AAD-2S	LXX_WH
Péld 1:15	G1161	δε	PRT	LXX_WH
Péld 1:15	G3588	τον	T-ASM	LXX_WH
Péld 1:15	G4228	ποδα	N-ASM	LXX_WH
Péld 1:15	G4771	σου	P-GS	LXX_WH
Péld 1:15	G1537	εκ	PREP	LXX_WH
Péld 1:15	G3588	των	T-GPF	LXX_WH
Péld 1:15	G5147	τριβων	N-GPF	LXX_WH
Péld 1:15	G0846	αυτων	D-GPM	LXX_WH
Péld 1:16	G3588	οι	T-NPM	LXX_WH
Péld 1:16	G1063	γαρ	PRT	LXX_WH
Péld 1:16	G4228	ποδες	N-NPM	LXX_WH
Péld 1:16	G0846	αυτων	D-GPM	LXX_WH
Péld 1:16	G1519	εις	PREP	LXX_WH
Péld 1:16	G2549	κακιαν	N-ASF	LXX_WH
Péld 1:16	G5143	τρεχουσιν	V-PAI-3P	LXX_WH
Péld 1:16	G2532	και	CONJ	LXX_WH
Péld 1:16	G5031	ταχινοι	A-NPM	LXX_WH
Péld 1:16	G3588	του	T-GSN	LXX_WH
Péld 1:16	G1632	εκχεαι	V-AAN	LXX_WH
Péld 1:16	G0129	αιμα	N-ASN	LXX_WH
Péld 1:17	G3364	ου	ADV	LXX_WH
Péld 1:17	G1063	γαρ	PRT	LXX_WH
Péld 1:17	G0094	αδικως	ADV	LXX_WH
Péld 1:17	G1614	εκτεινεται	V-PMI-3S	LXX_WH
Péld 1:17	G1350	δικτυα	N-APN	LXX_WH
Péld 1:17	G4420	πτερωτοις	A-DPN	ABP-potolt
Péld 1:18	G0846	αυτοι	D-NPM	LXX_WH
Péld 1:18	G1063	γαρ	PRT	LXX_WH
Péld 1:18	G3588	οι	T-NPM	LXX_WH
Péld 1:18	G5408	φονου	N-GSM	LXX_WH
Péld 1:18	G3348	μετεχοντες	V-PAPNP	LXX_WH
Péld 1:18	G2343	θησαυριζουσιν	V-PAI-3P	LXX_WH
Péld 1:18	G1438	εαυτοις	D-DPM	LXX_WH
Péld 1:18	G2556	κακα	A-APN	LXX_WH
Péld 1:18	G3588	η	T-NSF	LXX_WH
Péld 1:18	G1161	δε	PRT	LXX_WH
Péld 1:18	G2692	καταστροφη	N-NSF	LXX_WH
Péld 1:18	G0435	ανδρων	N-GPM	LXX_WH
Péld 1:18		παρανομων	A-GPM	ELTERO_SZOVEGALAP
Péld 1:18	G2556	κακη	A-NSF	LXX_WH
Péld 1:19	G1438	αυται	D-NPF	LXX_WH
Péld 1:19	G3588	αι	T-NPF	LXX_WH
Péld 1:19	G3598	οδοι	N-NPF	LXX_WH
Péld 1:19	G1510	εισιν	V-PAI-3P	LXX_WH
Péld 1:19	G3956	παντων	A-GPM	LXX_WH
Péld 1:19	G3588	των	T-GPM	LXX_WH
Péld 1:19	G4931	συντελουντων	V-PAPGP	LXX_WH
Péld 1:19	G3588	τα	T-APN	LXX_WH
Péld 1:19	G0459	ανομα	A-APN	LXX_WH
Péld 1:19	G3588	τη	T-DSF	LXX_WH
Péld 1:19	G1063	γαρ	PRT	LXX_WH
Péld 1:19	G0763	ασεβεια	N-DSF	LXX_WH
Péld 1:19	G3588	την	T-ASF	LXX_WH
Péld 1:19	G1438	εαυτων	D-GPN	LXX_WH
Péld 1:19	G5590	ψυχην	N-ASF	LXX_WH
Péld 1:19	G0851	αφαιρουνται	V-PMI-3P	ABP-potolt
Péld 1:20	G4678	σοφια	N-NSF	LXX_WH
Péld 1:20	G1722	εν	PREP	LXX_WH
Péld 1:20	G1841	εξοδοις	N-DPF	LXX_WH
Péld 1:20	G5214	υμνειται	V-PMI-3S	LXX_WH
Péld 1:20	G1722	εν	PREP	LXX_WH
Péld 1:20	G1161	δε	PRT	LXX_WH
Péld 1:20	G4116	πλατειαις	A-DPF	LXX_WH
Péld 1:20		παρρησιαν	N-ASF	ELTERO_SZOVEGALAP
Péld 1:20	G0071	αγει	V-PAI-3S	LXX_WH
Péld 1:21	G1909	επ	PREP	LXX_WH
Péld 1:21	G0206	ακρων	A-GPN	ABP-potolt
Péld 1:21	G1161	δε	PRT	LXX_WH
Péld 1:21	G5038	τειχεων	N-GPN	LXX_WH
Péld 1:21	G2784	κηρυσσεται	V-PMI-3S	LXX_WH
Péld 1:21	G1909	επι	PREP	LXX_WH
Péld 1:21	G1161	δε	PRT	LXX_WH
Péld 1:21	G4439	πυλαις	N-DPF	LXX_WH
Péld 1:21	G1413	δυναστων	N-GPM	LXX_WH
Péld 1:21		παρεδρευει	V-PAI-3S	ELTERO_SZOVEGALAP
Péld 1:21	G1909	επι	PREP	LXX_WH
Péld 1:21	G1161	δε	PRT	LXX_WH
Péld 1:21	G4439	πυλαις	N-DPF	LXX_WH
Péld 1:21	G4172	πολεως	N-GSF	LXX_WH
Péld 1:21	G2293	θαρρουσα	V-PAPNS	LXX_WH
Péld 1:21	G3004	λεγει	V-PAI-3S	LXX_WH
Péld 1:22	G3745	οσον	A-ASM	LXX_WH
Péld 1:22	G0302	αν	PRT	LXX_WH
Péld 1:22	G5550	χρονον	N-ASM	LXX_WH
Péld 1:22	G0172	ακακοι	A-NPM	LXX_WH
Péld 1:22	G2192	εχωνται	V-PMS-3P	LXX_WH
Péld 1:22	G3588	της	T-GSF	LXX_WH
Péld 1:22	G1343	δικαιοσυνης	N-GSF	LXX_WH
Péld 1:22	G3364	ουκ	ADV	LXX_WH
Péld 1:22	G0153	αισχυνθησονται	V-FPI-3P	LXX_WH
Péld 1:22	G3588	οι	T-NPM	LXX_WH
Péld 1:22	G1161	δε	PRT	LXX_WH
Péld 1:22	G0878	αφρονες	A-NPM	LXX_WH
Péld 1:22	G3588	της	T-GSF	LXX_WH
Péld 1:22	G5196	υβρεως	N-GSF	LXX_WH
Péld 1:22	G1510	οντες	V-PAPNP	LXX_WH
Péld 1:22	G1938	επιθυμηται	N-NPM	LXX_WH
Péld 1:22	G0765	ασεβεις	A-NPM	LXX_WH
Péld 1:22	G1096	γενομενοι	V-AMPNP	LXX_WH
Péld 1:22	G3404	εμισησαν	V-AAI-3P	LXX_WH
Péld 1:22	G0144	αισθησιν	N-ASF	LXX_WH
Péld 1:23	G2532	και	CONJ	LXX_WH
Péld 1:23	G5253	υπευθυνοι	N-NPM	ABP-potolt
Péld 1:23	G1096	εγενοντο	V-AMI-3P	LXX_WH
Péld 1:23	G1650	ελεγχοις	N-DPM	LXX_WH
Péld 1:23	G2400	ιδου	INJ	LXX_WH
Péld 1:23		προησομαι	V-FMI-1S	ELTERO_SZOVEGALAP
Péld 1:23	G4771	υμιν	P-DP	LXX_WH
Péld 1:23	G1699	εμης	A-GSF	LXX_WH
Péld 1:23	G4157	πνοης	N-GSF	LXX_WH
Péld 1:23	G4488	ρησιν	N-ASF	ABP-potolt
