Igehely	Strong-szám	Görög szóalak	Morfológiai kód	Forrás
Jób 1:5	G2511	εκαθαριζεν	V-IAI-3S	LXX_WH
Jób 1:5	G0846	αυτους	D-APM	LXX_WH
Jób 1:5	G0450	ανισταμενος	V-PMPNS	LXX_WH
Jób 1:5	G3588	το	T-ASN	LXX_WH
Jób 1:5	G4404	πρωι	ADV	LXX_WH
Jób 1:5	G2532	και	CONJ	LXX_WH
Jób 1:5	G4374	προσεφερεν	V-IAI-3S	LXX_WH
Jób 1:5	G4012	περι	PREP	LXX_WH
Jób 1:5	G0846	αυτων	D-GPM	LXX_WH
Jób 1:5	G2378	θυσιας	N-APF	LXX_WH
Jób 1:5	G2596	κατα	PREP	LXX_WH
Jób 1:5	G3588	τον	T-ASM	LXX_WH
Jób 1:5	G0706	αριθμον	N-ASM	LXX_WH
Jób 1:5	G0846	αυτων	D-GPM	LXX_WH
Jób 1:5	G2532	και	CONJ	LXX_WH
Jób 1:5	G3448	μοσχον	N-ASM	LXX_WH
Jób 1:5	G1519	ενα	A-ASM	LXX_WH
Jób 1:5	G4012	περι	PREP	LXX_WH
Jób 1:5	G0266	αμαρτιας	N-APF	LXX_WH
Jób 1:5	G4012	περι	PREP	LXX_WH
Jób 1:5	G3588	των	T-GPF	LXX_WH
Jób 1:5	G5590	ψυχων	N-GPF	LXX_WH
Jób 1:5	G0846	αυτων	D-GPM	LXX_WH
Jób 1:5	G3004	ελεγεν	V-IAI-3S	LXX_WH
Jób 1:5	G1063	γαρ	PRT	LXX_WH
Jób 1:5	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:5	G3379	μηποτε	ADV	LXX_WH
Jób 1:5	G3588	οι	T-NPM	LXX_WH
Jób 1:5	G5207	υιοι	N-NPM	LXX_WH
Jób 1:5	G1473	μου	P-GS	LXX_WH
Jób 1:5	G1722	εν	PREP	LXX_WH
Jób 1:5	G3588	τη	T-DSF	LXX_WH
Jób 1:5	G1271	διανοια	N-DSF	LXX_WH
Jób 1:5	G0846	αυτων	D-GPM	LXX_WH
Jób 1:5	G2556	κακα	A-APN	LXX_WH
Jób 1:5		ενενοησαν	V-AAI-3P	ELTERO_SZOVEGALAP
Jób 1:5	G4314	προς	PREP	LXX_WH
Jób 1:5	G2316	θεον	N-ASM	LXX_WH
Jób 1:5	G3778	ουτως	ADV	LXX_WH
Jób 1:5	G3767	ουν	PRT	LXX_WH
Jób 1:5	G4160	εποιει	V-IAI-3S	LXX_WH
Jób 1:5	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:5	G3956	πασας	A-APF	LXX_WH
Jób 1:5	G3588	τας	T-APF	LXX_WH
Jób 1:5	G2250	ημερας	N-APF	LXX_WH
Jób 1:6	G2532	και	CONJ	LXX_WH
Jób 1:6	G3739	ως	CONJ	LXX_WH
Jób 1:6	G1096	εγενετο	V-AMI-3S	LXX_WH
Jób 1:6	G3588	η	T-NSF	LXX_WH
Jób 1:6	G2250	ημερα	N-NSF	LXX_WH
Jób 1:6	G3778	αυτη	D-NSF	LXX_WH
Jób 1:6	G2532	και	CONJ	LXX_WH
Jób 1:6	G2400	ιδου	INJ	LXX_WH
Jób 1:6	G2064	ηλθον	V-AAI-3P	LXX_WH
Jób 1:6	G3588	οι	T-NPM	LXX_WH
Jób 1:6	G0032	αγγελοι	N-NPM	LXX_WH
Jób 1:6	G3588	του	T-GSM	LXX_WH
Jób 1:6	G2316	θεου	N-GSM	LXX_WH
Jób 1:6	G3936	παραστηναι	V-AAN	LXX_WH
Jób 1:6	G1799	ενωπιον	PREP	LXX_WH
Jób 1:6	G3588	του	T-GSM	LXX_WH
Jób 1:6	G2962	κυριου	N-GSM	LXX_WH
Jób 1:6	G2532	και	CONJ	LXX_WH
Jób 1:6	G3588	ο	T-NSM	LXX_WH
Jób 1:6	G1228	διαβολος	N-NSM	LXX_WH
Jób 1:6	G2064	ηλθεν	V-AAI-3S	LXX_WH
Jób 1:6	G3326	μετ	PREP	LXX_WH
Jób 1:6	G0846	αυτων	D-GPM	LXX_WH
Jób 1:7	G2532	και	CONJ	LXX_WH
Jób 1:7		ειπεν	V-AAI-3S	
Jób 1:7	G3588	ο	T-NSM	LXX_WH
Jób 1:7	G2962	κυριος	N-NSM	LXX_WH
Jób 1:7	G3588	τω	T-DSM	LXX_WH
Jób 1:7	G1228	διαβολω	N-DSM	LXX_WH
Jób 1:7	G4159	ποθεν	ADV	LXX_WH
Jób 1:7	G3854	παραγεγονας	V-RMI-2S	LXX_WH
Jób 1:7	G2532	και	CONJ	LXX_WH
Jób 1:7		αποκριθεις	V-APPNS	
Jób 1:7	G3588	ο	T-NSM	LXX_WH
Jób 1:7	G1228	διαβολος	N-NSM	LXX_WH
Jób 1:7	G3588	τω	T-DSM	LXX_WH
Jób 1:7	G2962	κυριω	N-DSM	LXX_WH
Jób 1:7	G2036	ειπεν	V-AAI-3S	ABP-potolt
Jób 1:7	G4022	περιελθων	V-AAPNS	LXX_WH
Jób 1:7	G3588	την	T-ASF	LXX_WH
Jób 1:7	G1065	γην	N-ASF	LXX_WH
Jób 1:7	G2532	και	CONJ	LXX_WH
Jób 1:7	G1704	εμπεριπατησας	V-AAPNS	LXX_WH
Jób 1:7	G3588	την	T-ASF	LXX_WH
Jób 1:7	G5259	υπ	PREP	LXX_WH
Jób 1:7	G3772	ουρανον	N-ASM	LXX_WH
Jób 1:7	G3918	παρειμι	V-PAI-1S	LXX_WH
Jób 1:8	G2532	και	CONJ	LXX_WH
Jób 1:8		ειπεν	V-AAI-3S	ELTERO_SZOVEGALAP
Jób 1:8	G0846	αυτω	D-DSM	LXX_WH
Jób 1:8	G3588	ο	T-NSM	LXX_WH
Jób 1:8	G2962	κυριος	N-NSM	LXX_WH
Jób 1:8	G4337	προσεσχες	V-AAI-2S	LXX_WH
Jób 1:8	G3588	τη	T-DSF	LXX_WH
Jób 1:8	G1271	διανοια	N-DSF	LXX_WH
Jób 1:8	G4771	σου	P-GS	LXX_WH
Jób 1:8	G2596	κατα	PREP	LXX_WH
Jób 1:8	G3588	του	T-GSM	LXX_WH
Jób 1:8	G3816	παιδος	N-GSM	LXX_WH
Jób 1:8	G1473	μου	P-GS	LXX_WH
Jób 1:8	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:8	G3754	οτι	CONJ	LXX_WH
Jób 1:8	G3364	ουκ	ADV	LXX_WH
Jób 1:8	G1510	εστιν	V-PAI-3S	LXX_WH
Jób 1:8	G2596	κατ	PREP	LXX_WH
Jób 1:8	G0846	αυτον	D-ASM	LXX_WH
Jób 1:8	G3588	των	T-GPM	LXX_WH
Jób 1:8	G1909	επι	PREP	LXX_WH
Jób 1:8	G3588	της	T-GSF	LXX_WH
Jób 1:8	G1065	γης	N-GSF	LXX_WH
Jób 1:8	G0444	ανθρωπος	N-NSM	LXX_WH
Jób 1:8	G0273	αμεμπτος	A-NSM	LXX_WH
Jób 1:8	G0228	αληθινος	A-NSM	LXX_WH
Jób 1:8	G2318	θεοσεβης	A-NSM	LXX_WH
Jób 1:8	G0568	απεχομενος	V-PMPNS	LXX_WH
Jób 1:8	G0575	απο	PREP	LXX_WH
Jób 1:8	G3956	παντος	A-GSN	LXX_WH
Jób 1:8	G4190	πονηρου	A-GSN	LXX_WH
Jób 1:8	G4229	πραγματος	N-GSN	LXX_WH
Jób 1:9	G0611	απεκριθη	V-API-3S	ABP-potolt
Jób 1:9	G1161	δε	PRT	LXX_WH
Jób 1:9	G3588	ο	T-NSM	LXX_WH
Jób 1:9	G1228	διαβολος	N-NSM	LXX_WH
Jób 1:9	G2532	και	CONJ	LXX_WH
Jób 1:9		ειπεν	V-AAI-3S	ELTERO_SZOVEGALAP
Jób 1:9	G1726	εναντιον	PREP	LXX_WH
Jób 1:9	G3588	του	T-GSM	LXX_WH
Jób 1:9	G2962	κυριου	N-GSM	LXX_WH
Jób 1:9	G3165	μη	ADV	LXX_WH
Jób 1:9	G1431	δωρεαν	N-ASF	LXX_WH
Jób 1:9	G4576	σεβεται	V-PMI-3S	LXX_WH
Jób 1:9	G2492	ιωβ	N-PRI	LXX_WH
Jób 1:9	G3588	τον	T-ASM	LXX_WH
Jób 1:9	G2316	θεον	N-ASM	LXX_WH
Jób 1:10	G3364	ου	ADV	LXX_WH
Jób 1:10	G4771	συ	P-NS	LXX_WH
Jób 1:10		περιεφραξας	V-AAI-2S	ELTERO_SZOVEGALAP
Jób 1:10	G3588	τα	T-APN	LXX_WH
Jób 1:10	G1854	εξω	ADV	LXX_WH
Jób 1:10	G0846	αυτου	D-GSM	LXX_WH
Jób 1:10	G2532	και	CONJ	LXX_WH
Jób 1:10	G3588	τα	T-APN	LXX_WH
Jób 1:10	G2080	εσω	PREP	LXX_WH
Jób 1:10	G3588	της	T-GSF	LXX_WH
Jób 1:10	G3614	οικιας	N-GSF	LXX_WH
Jób 1:10	G0846	αυτου	D-GSM	LXX_WH
Jób 1:10	G2532	και	CONJ	LXX_WH
Jób 1:10	G3588	τα	T-APN	LXX_WH
Jób 1:10	G1854	εξω	PREP	LXX_WH
Jób 1:10	G3956	παντων	A-GPM	LXX_WH
Jób 1:10	G3588	των	T-GPM	LXX_WH
Jób 1:10	G1510	οντων	V-PAPGP	LXX_WH
Jób 1:10	G0846	αυτω	D-DSM	LXX_WH
Jób 1:10		κυκλω	N-DSM	ELTERO_SZOVEGALAP
Jób 1:10	G3588	τα	T-APN	LXX_WH
Jób 1:10	G2041	εργα	N-APN	LXX_WH
Jób 1:10	G3588	των	T-GPF	LXX_WH
Jób 1:10	G5495	χειρων	N-GPF	LXX_WH
Jób 1:10	G0846	αυτου	D-GSM	LXX_WH
Jób 1:10	G2127	ευλογησας	V-AAI-2S	LXX_WH
Jób 1:10	G2532	και	CONJ	LXX_WH
Jób 1:10	G3588	τα	T-APN	LXX_WH
Jób 1:10	G2934	κτηνη	N-APN	LXX_WH
Jób 1:10	G0846	αυτου	D-GSM	LXX_WH
Jób 1:10	G4183	πολλα	A-APN	LXX_WH
Jób 1:10	G4160	εποιησας	V-AAI-2S	LXX_WH
Jób 1:10	G1909	επι	PREP	LXX_WH
Jób 1:10	G3588	της	T-GSF	LXX_WH
Jób 1:10	G1065	γης	N-GSF	LXX_WH
Jób 1:11	G0235	αλλα	CONJ	LXX_WH
