# GENERÁLT: eszkozok/lxx_os_import.py — kézzel nem szerkesztendő.
# forras: lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 (CC BY 4.0) + GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 (CC BY 4.0)
# sha256(verse_pairs.jsonl)=3a91c571f1f32545f78397a256fdfa5124bcbcbc42902411a8a93209dcb2e985 | sha256(GreekWordList.js)=84703d5de9fae423c141ff374ffab73fcda288d0a400fcd500445302a5dbe483
igehely_lxx	igehely_kjv	igehely_karoli	karoli_ok	pozicio	szoalak	normalizalt	lemma	morf	strong	strong_ok	proveniencia
3 Maccabees 1:1			nincs_karoli_konyv	15	ἀφαίρεσιν	αφαιρεσιν	ἀφαίρεσις	noun fem acc sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	16	ὑπὸ	υπο	ὑπό	preposition	5259		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	17	Ἀντιόχου	αντιοχου	Ἀντίοχος	proper noun masc gen sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	18	παραγγείλας	παραγγειλας	παραγγέλλω	participle aor ptc act masc nom sg	3853		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	19	ταῖς	ταις	ὁ	article fem dat pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	20	πάσαις	πασαις	πᾶς	adjective fem dat pl	3956		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	21	δυνάμεσιν	δυναμεσιν	δύναμις	noun fem dat pl	1411		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	22	πεζικαῖς	πεζικαις	πεζικός	adjective fem dat pl		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	23	τε	τε	τε	particle	5037		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	24	καὶ	και	καί	conjunction	2532		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	25	ἱππικαῖς	ιππικαις	ἱππικός	adjective fem dat pl	2461		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	26	καὶ	και	καί	conjunction	2532		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	27	τὴν	την	ὁ	article fem acc sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	28	ἀδελφὴν	αδελφην	ἀδελφή	noun fem acc sg	79		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	29	Ἀρσινόην	αρσινοην	Ἀρσινόη	proper noun fem acc sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	30	συμπαραλαβὼν	συμπαραλαβων	συμπαραλαμβάνω	participle aor ptc act masc nom sg	4838		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	31	ἐξώρμησεν	εξωρμησεν	ἐξορμέω	verb aor ind act 3rd sg		lemma_nem_talalhato	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	32	μέχρι	μεχρι	μέχρι	adverb	3360		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	33	τῶν	των	ὁ	article masc/fem/neut gen pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	34	κατὰ	κατα	κατά	preposition	2596		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	35	Ῥαφίαν	ραφιαν	Ῥαφία	proper noun fem acc sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	36	τόπων	τοπων	τόπος	noun masc gen pl	5117		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	37	ὅπου	οπου	ὅπου	adverb	3699		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	38	παρεμβεβλήκεισαν	παρεμβεβληκεισαν	παρεμβάλλω	verb plup ind act 3rd pl	3924a		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	39	οἱ	οι	ὁ	article masc nom pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	40	περὶ	περι	περί	preposition	4012		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:1			nincs_karoli_konyv	41	Ἀντίοχον	αντιοχον	Ἀντίοχος	proper noun masc acc sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	1	Θεόδοτος	θεοδοτος	Θεόδοτος	proper noun masc nom sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	2	δέ	δε	δέ	particle	1161		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	3	τις	τις	τις	pronoun masc nom sg	5100		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	4	ἐκπληρῶσαι	εκπληρωσαι	ἐκπληρόω	verb aor inf act	1603		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	5	τὴν	την	ὁ	article fem acc sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	6	ἐπιβουλὴν	επιβουλην	ἐπιβουλή	noun fem acc sg	1917		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	7	διανοηθεὶς	διανοηθεις	διανοέομαι	participle aor ptc mid/pass masc nom sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	8	παραλαβὼν	παραλαβων	παραλαμβάνω	participle aor ptc act masc nom sg	3880		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	9	τῶν	των	ὁ	article masc/fem/neut gen pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	10	προϋποτεταγμένων	προυποτεταγμενων	προϋποτάσσω	participle perf ptc mid masc gen pl		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	11	αὐτῷ	αυτω	αὐτός	pronoun 3rd dat sg	846		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	12	ὅπλων	οπλων	ὅπλον	noun neut gen pl	3696		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	13	Πτολεμαϊκῶν	πτολεμαικων	Πτολεμαϊκός	adjective neut gen pl		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	14	τὰ	τα	ὁ	article neut nom/voc/acc pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	15	κράτιστα	κρατιστα	κράτιστος	noun neut nom/voc/acc pl	2903		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	16	διεκομίσθη	διεκομισθη	διακομίζω	verb aor ind pass 3rd sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	17	νύκτωρ	νυκτωρ	νύκτωρ	adverb		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	18	ἐπὶ	επι	ἐπί	preposition	1909		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	19	τὴν	την	ὁ	article fem acc sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	20	τοῦ	του	ὁ	article masc/neut gen sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	21	Πτολεμαίου	πτολεμαιου	Πτολεμαῖος	proper noun masc gen sg		lemma_nem_talalhato	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	22	σκηνὴν	σκηνην	σκηνή	noun fem acc sg	4633		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	23	ὡς	ως	ὡς	conjunction		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	24	μόνος	μονος	μόνος	adjective masc nom sg	3441		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	25	κτεῖναι	κτειναι	κτείνω	verb aor inf act		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	26	αὐτὸν	αυτον	αὐτός	pronoun 3rd acc sg	846		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	27	καὶ	και	καί	conjunction	2532		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	28	ἐν	εν	ἐν	preposition	1722		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	29	τούτῳ	τουτω	οὗτος	pronoun masc/neut dat sg	3778		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	30	διαλῦσαι	διαλυσαι	διαλύω	verb aor inf act	1262		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	31	τὸν	τον	ὁ	article masc acc sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:2			nincs_karoli_konyv	32	πόλεμον	πολεμον	πόλεμος	noun masc acc sg	4171		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	1	τοῦτον	τουτον	οὗτος	pronoun masc acc sg	3778		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	2	δὲ	δε	δέ	particle	1161		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	3	διαγαγὼν	διαγαγων	διάγω	participle aor ptc act masc nom sg	1236		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	4	Δοσίθεος	δοσιθεος	Δοσίθεος	proper noun masc nom sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	5	ὁ	ο	ὁ	article masc nom sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	6	Δριμύλου	δριμυλου	Δριμύλος	proper noun masc gen sg		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	7	λεγόμενος	λεγομενος	λέγω	participle pres ptc mid/pass masc nom sg	3004		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	8	τὸ	το	ὁ	article neut nom/voc/acc sg	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	9	γένος	γενος	γένος	noun neut nom/voc/acc sg	1085		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	10	Ιουδαῖος	ιουδαιος	Ἰουδαῖος	adjective masc nom sg	2453		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	11	ὕστερον	υστερον	ὕστερον	adverb	5305		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	12	δὲ	δε	δέ	particle	1161		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	13	μεταβαλὼν	μεταβαλων	μεταβάλλω	participle aor ptc act masc nom sg	3328		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	14	τὰ	τα	ὁ	article neut nom/voc/acc pl	3588		forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
3 Maccabees 1:3			nincs_karoli_konyv	15	νόμιμα	νομιμα	νόμιμος	adjective neut nom/voc/acc pl		nincs_uszbeli_megfelelo	forras=lxx-morph@c91f6b1e8fb3ba37df701e6ae31f675ace71a2b2 | forras=GreekWordList@dd5a2fd530ab3c6b748c174cec38966c356d8111 | ts=2026-09-25
